# dt, b0, b1, b2
 (1.600000000000000000e+01+0.000000000000000000e+00j)  (1.867478806469127783e-01-8.511069648608976523e-01j)  (6.113440047977078406e-02-2.194348033064761130e-02j)  (-3.622366445123639256e-01-3.245116892588365554e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)  (-2.451599791925164126e-02+8.760383018883312056e-01j)  (8.348626350341652180e-02-1.328000650869042010e-03j)  (3.006070684736372178e-01-3.669053296762893601e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)  (3.633077803296567154e-01-8.202092981408396488e-01j)  (5.913216747601225676e-02-1.953464184179772717e-02j)  (-3.543584934009553211e-01-2.565462874220530431e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)  (-1.969604967620940950e-01+8.271408957726995581e-01j)  (8.523006269245134159e-02-3.930038619406631302e-03j)  (2.857787497650879915e-01-4.336996535866119440e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)  (5.298069902521275187e-01-7.538310279299612615e-01j)  (5.766530622232107772e-02-1.676701556851890179e-02j)  (-3.327373555949716399e-01-1.916318270750953789e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)  (-3.557476102178945832e-01+7.439861349119196721e-01j)  (8.640442040870657814e-02-6.833884529846969390e-03j)  (2.575942255448561702e-01-4.960454101003476945e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)  (6.791970370975498605e-01-6.547821735332129967e-01j)  (5.679591374505085777e-02-1.375776419357567157e-02j)  (-2.982885251563048845e-01-1.325163566613980493e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)  (-4.941553373005103111e-01+6.300942443419756955e-01j)  (8.695962208483314082e-02-9.916608684866833751e-03j)  (2.172466428061270161e-01-5.513032903344217139e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)  (8.051537302012282682e-01-5.272558110972136447e-01j)  (5.656079439514110491e-02-1.063427959966229894e-02j)  (-2.524703386725322685e-01-8.170243585065570247e-02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)  (-6.063244064119500676e-01+4.902866566063844855e-01j)  (8.687216413849098429e-02-1.304770884690870797e-02j)  (1.664440524685041611e-01-5.971340395734401341e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)  (9.023448927409012388e-01-3.766505669057801930e-01j)  (5.696990157734556359e-02-7.528789552892433366e-03j)  (-1.972224363960798366e-01-4.134119138428602597e-02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)  (-6.875063179230349597e-01+3.304819041827411485e-01j)  (8.614574896312092445e-02-1.609463485685874370e-02j)  (1.073371016158089081e-01-6.315974857406396747e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)  (9.666560910056024580e-01-2.093420750963869981e-01j)  (5.800591638799235117e-02-4.572760048770592965e-03j)  (-1.348836506409817060e-01-1.314125252970111020e-02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)  (-7.342643643727746472e-01+1.574450677981760471e-01j)  (8.481112819300376526e-02-1.892839993482279409e-02j)  (4.242798926270067300e-02-6.532346735050864606e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)  (9.953648124209463210e-01-3.241307530136812443e-02j)  (5.962498078329751816e-02-1.891329907787823181e-03j)  (-6.809299502647531144e-02+1.703581029686996153e-03j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)  (-7.446191180277850208e-01-2.149861253314785947e-02j)  (8.292480088159610851e-02-2.142904113086759738e-02j)  (-2.553546027186121697e-02-6.611296268415832733e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)  (9.872557188008060924e-01+1.466464239005310644e-01j)  (6.175855424008884487e-02+4.019867780611086614e-04j)  (3.220539788440387975e-04+2.564876810575374404e-03j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)  (-7.181322268157781519e-01-1.987738399274405487e-01j)  (8.056662170371865772e-02-2.349069776623204098e-02j)  (-9.367612214883638821e-02-6.549481254228232130e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)  (9.426720957617297225e-01+3.202562226173203408e-01j)  (6.431631531013946856e-02+2.210106084316158966e-03j)  (6.746525378861757682e-02-1.059382677782269404e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)  (-6.559249712652944764e-01-3.668759488096509647e-01j)  (7.783642043455216153e-02-2.502609287725669068e-02j)  (-1.591093695257383700e-01-6.349518533068854165e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)  (8.635013202708675673e-01+4.810668253832788843e-01j)  (6.718998523542014933e-02+3.456484148009509715e-03j)  (1.304942035349004603e-01-3.721547689014337301e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)  (-5.606307968729651314e-01-5.186886030274715509e-01j)  (7.484977581444737793e-02-2.597022794721071809e-02j)  (-2.190651896587221537e-01-6.019873209576493966e-01j)
 (3.800000000000000000e+01+0.000000000000000000e+00j)  (7.530949615356722360e-01+6.222705703924145126e-01j)  (7.025791175757868656e-02+4.088357530698554475e-03j)  (1.867406726005638729e-01-7.617308819354619287e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)  (-4.362838313653554234e-01-6.477850546550216748e-01j)  (7.173312270627173193e-02-2.628313451540277221e-02j)  (-2.710054479985331000e-01-5.574500295669940764e-01j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)  (6.161268976373648343e-01+7.378898210634168287e-01j)  (7.339021907334720984e-02+4.078976874943071769e-03j)  (2.338235559303915856e-01-1.258174520042777411e-01j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)  (-2.881481063001847254e-01-7.487002101728654768e-01j)  (6.861839967602850754e-02-2.595156617857022341e-02j)  (-3.127313360909348972e-01-5.032253947252289805e-01j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)  (4.583954543156824601e-01+8.230300198031091918e-01j)  (7.645430592067237185e-02+3.428739295925789608e-03j)  (2.697496743368947847e-01-1.840469529214608102e-01j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)  (-1.224947126396389446e-01-8.171619865339436739e-01j)  (6.563746358293286176e-02-2.498955935635169615e-02j)  (-3.424764546450738134e-01-4.416089303425484447e-01j)
 (4.400000000000000000e+01+0.000000000000000000e+00j)  (2.865779420454000470e-01+8.740868913389365780e-01j)  (7.932045904282891691e-02+2.165171570210682513e-03j)  (2.929981525798446840e-01-2.483965373817326183e-01j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)  (5.366367593896658600e-02-8.502721630234210126e-01j)  (6.291650762841474731e-02-2.343783908172393515e-02j)  (-3.589815912457740565e-01-3.752090717085552751e-01j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)  (1.079479826882889237e-01+8.888990239958695083e-01j)  (8.186734439340366543e-02+3.417648333182437713e-04j)  (3.025848032072907534e-01-3.161420677920024347e-01j)
 (4.700000000000000000e+01+0.000000000000000000e+00j)  (2.328696734604200902e-01-8.466290728357483975e-01j)  (6.057071916709410447e-02-2.136209497132596918e-02j)  (-3.615480271138808988e-01-3.068367515215281727e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)  (-6.993240775174081048e-02+8.668393696314401486e-01j)  (8.398714362070094919e-02-1.964289882655823570e-03j)  (2.981037905703434188e-01-3.844156445737268446e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)  (4.075368782587504013e-01-8.063869404157032461e-01j)  (5.869940343281931233e-02-1.885020035972834185e-02j)  (-3.500671162575523243e-01-2.393864035110760957e-01j)
 (5.000000000000000000e+01+0.000000000000000000e+00j)  (-2.395329450819302375e-01+8.088417887242927984e-01j)  (8.559011838665310512e-02-4.655369408949533439e-03j)  (2.797448112316382463e-01-4.503270141427355155e-01j)
 (5.100000000000000000e+01+0.000000000000000000e+00j)  (5.702710312589344133e-01-7.312493526111339959e-01j)  (5.738177960910221392e-02-1.600849232119041024e-02j)  (-3.250248848279858604e-01-1.757134311770436608e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)  (-3.936738595582955358e-01+7.173615168720051116e-01j)  (8.660840929702542934e-02-7.617551162146619231e-03j)  (2.482850634622480457e-01-5.110859232105386951e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)  (7.141830402067571582e-01-6.243971400258423454e-01j)  (5.667362721063367442e-02-1.295727005828341966e-02j)  (-2.874814559732064012e-01-1.185133288113303929e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)  (-5.258298400497456448e-01+5.962712262863680834e-01j)  (8.699890862124065594e-02-1.072543587604818903e-02j)  (2.050563457856066363e-01-5.641202397315929762e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)  (8.331806184626308065e-01-4.903537216010460664e-01j)  (5.660492474600017920e-02-9.825702225955945321e-03j)  (-2.390261712060545995e-01-7.020757202235616834e-02j)
 (5.600000000000000000e+01+0.000000000000000000e+00j)  (-6.304062727351581463e-01+4.506970823576662566e-01j)  (8.674508518978149563e-02-1.384745618071621213e-02j)  (1.518886773993725625e-01-6.071848400338629714e-01j)
 (5.700000000000000000e+01+0.000000000000000000e+00j)  (9.222261922934824607e-01-3.347936128491058039e-01j)  (5.717858062507204242e-02-6.746358781400609191e-03j)  (-1.817103081520796970e-01-3.284110840588515962e-02j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)  (-7.029760802057078983e-01+2.868017355736420249e-01j)  (8.585768421502770753e-02-1.685144629839692779e-02j)  (9.103282721530793486e-02-6.384566525684136629e-01j)
 (5.900000000000000000e+01+0.000000000000000000e+00j)  (9.775501585665781201e-01-1.643022042398056548e-01j)  (5.837031003608745411e-02-3.849598845189509174e-03j)  (-1.179602429648459044e-01-7.995787932089297098e-03j)
 (6.000000000000000000e+01+0.000000000000000000e+00j)  (-7.404671347653167812e-01+1.115234354855285659e-01j)  (8.437427240973646714e-02-1.961023707209452738e-02j)  (2.506503112732046817e-02-6.566118347519078746e-01j)
 (6.100000000000000000e+01+0.000000000000000000e+00j)  (9.968104649192390809e-01+1.390302086030238346e-02j)  (6.012966300463552793e-02-1.258052154662814412e-03j)  (-5.047473353990124256e-02+3.276602164004209072e-03j)
 (6.200000000000000000e+01+0.000000000000000000e+00j)  (-7.412923120838600388e-01-6.771768908183853353e-02j)  (8.235764765984190938e-02-2.200703947013042325e-02j)  (-4.322206884889815554e-02-6.608818157425860873e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)  (9.791917568308479147e-01+1.922780268983321772e-01j)  (6.238216011330633554e-02+9.185722714947205719e-04j)  (1.788932812017647589e-02+4.988631268483420490e-04j)
 (6.400000000000000000e+01+0.000000000000000000e+00j)  (-7.054166795883688446e-01-2.433337494146456670e-01j)  (7.989318057555708230e-02-2.394038866455778028e-02j)  (-1.109376466461862304e-01-6.510858326678363728e-01j)
 (6.500000000000000000e+01+0.000000000000000000e+00j)  (9.254398943632489161e-01+3.632715909147441469e-01j)  (6.503244546969648432e-02+2.588130490551482366e-03j)  (8.423785789743896968e-02-1.621141386719856387e-02j)
 (6.600000000000000000e+01+0.000000000000000000e+00j)  (-6.343589752780963709e-01-4.078903181438663927e-01j)  (7.708520046199641984e-02-2.532843938372090001e-02j)  (-1.752150706823771553e-01-6.276385829336906808e-01j)
 (6.700000000000000000e+01+0.000000000000000000e+00j)  (8.378303773580290104e-01+5.196449715902615729e-01j)  (6.796832344686878913e-02+3.679944403394169727e-03j)  (1.457620960193418969e-01-4.614682574581172037e-02j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)  (-5.311273143602277536e-01-5.544211539358921970e-01j)  (7.405257870352480176e-02-2.611243070201447330e-02j)  (-2.333332581614556700e-01-5.915326686679067691e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)  (7.200720157599385107e-01+6.547783498781764022e-01j)  (7.106550830726079959e-02+4.147793799751754718e-03j)  (1.998575114487341209e-01-8.804010432774100892e-02j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)  (-4.000918454637171773e-01-6.767231062704295308e-01j)  (7.092369653223695725e-02-2.625917359046992319e-02j)  (-2.828318677979212992e-01-5.442965764832418119e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)  (5.771499230303831496e-01+7.629510685440890061e-01j)  (7.419288564226243776e-02+3.971873017486546829e-03j)  (2.442340605743064108e-01-1.401177641112553995e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)  (-2.467997473285576115e-01-7.696187159788610010e-01j)  (6.783101021212506465e-02-2.576245592165320522e-02j)  (-3.216154544626949052e-01-4.879299714210295624e-01j)
 (7.300000000000000000e+01+0.000000000000000000e+00j)  (4.151144792759435265e-01+8.395838071163215233e-01j)  (7.721806289273842883e-02+3.159629383886748948e-03j)  (2.770131325745865403e-01-2.001751799699443279e-01j)
 (7.400000000000000000e+01+0.000000000000000000e+00j)  (-7.774039779236005532e-02-8.291753947661221202e-01j)  (6.490544371323545003e-02-2.464330545022849761e-02j)  (-3.480421765290560576e-01-4.248190443033825203e-01j)
 (7.500000000000000000e+01+0.000000000000000000e+00j)  (2.408251980031621831e-01+8.814324401547857235e-01j)  (8.001297397802976941e-02+1.745447944879949470e-03j)  (2.968070774274013668e-01-2.656699164606380892e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)  (9.992934372774954499e-02-8.528719050987658701e-01j)  (6.227084625304880189e-02-2.294909963631686090e-02j)  (-3.609933006338229555e-01-3.576354961294108126e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)  (6.166033949398961461e-02+8.867253721560290902e-01j)  (8.245930077035773520e-02-2.108041713508447372e-04j)  (3.027779498726484442e-01-3.338293577953917457e-01j)
 (7.800000000000000000e+01+0.000000000000000000e+00j)  (2.786881105270015979e-01-8.397050927969592626e-01j)  (6.003874933629944205e-02-2.075155999586464697e-02j)  (-3.599205614798403619e-01-2.892234358510453185e-01j)
 (7.900000000000000000e+01+0.000000000000000000e+00j)  (-1.147954361403703827e-01+8.552385352389151318e-01j)  (8.445348190509358033e-02-2.626312134281617080e-03j)  (2.946729824957696753e-01-4.017680821331442997e-01j)
