# dt, b0, b1, b2
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (-8.652492148561695684e-01-1.874391905242213385e-01j)  (4.176097195641779725e-01+6.976240776114817077e-02j)  (2.158050709185685770e-02-1.909969954520447100e-01j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (2.205018942373243584e-01-1.959551386279555218e-01j)  (1.091231664588564326e-01+4.820589495650661194e-01j)  (-3.910676081891236722e-01+7.181628720432410296e-01j)
 (2.000000000000000000e+00+0.000000000000000000e+00j)  (-6.348928594280921489e-01+2.136337258605275902e-01j)  (6.616938291936734495e-03+4.082118276803369666e-02j)  (8.218960337036289310e-02+7.367539457448720741e-01j)
 (3.000000000000000000e+00+0.000000000000000000e+00j)  (3.219049020369486036e-01-9.786824602765169245e-02j)  (1.388300109080571887e-01+1.581971698251387060e-01j)  (-3.366868457100277157e-01-8.538974610331446780e-01j)
 (4.000000000000000000e+00+0.000000000000000000e+00j)  (-7.019730056317903533e-02-5.289959953682397131e-01j)  (-2.636183047091770759e-01+5.663759471766566939e-02j)  (-5.507086034814487885e-01+5.824544373512177131e-01j)
 (5.000000000000000000e+00+0.000000000000000000e+00j)  (4.143076431612798260e-01-3.724377116242165164e-01j)  (-3.695066110469193144e-02+1.206428618014447202e-01j)  (6.396403577138990437e-01+5.143729001058102712e-01j)
 (6.000000000000000000e+00+0.000000000000000000e+00j)  (6.085212660462375744e-01+1.048736187677807991e-01j)  (-1.573057889294957046e-01+8.599388090164261644e-02j)  (-5.603183891966742047e-01+5.221174466135477532e-01j)
 (7.000000000000000000e+00+0.000000000000000000e+00j)  (-2.251060111772487937e-01-6.552281435698512624e-01j)  (-8.948641871043072626e-02+9.450483360291897506e-02j)  (7.054244577687505124e-01+7.376114519008040993e-02j)
 (8.000000000000000000e+00+0.000000000000000000e+00j)  (5.403308576433593080e-01+1.796375486165898150e-01j)  (-1.438016170721142517e-01+6.544372647933384413e-02j)  (-7.026121859394679481e-01+3.964180071535437500e-01j)
 (9.000000000000000000e+00+0.000000000000000000e+00j)  (-1.421262445263681284e-01-6.858215648791680108e-01j)  (-8.400189473737521006e-02+9.559973431939172706e-02j)  (6.982185427870605254e-01-7.579011833775586848e-02j)
 (1.000000000000000000e+01+0.000000000000000000e+00j)  (4.283120455602816290e-01+2.515744165460696014e-01j)  (-1.474644755125339157e-01+7.078226049071263681e-02j)  (-6.511735117401938888e-01+5.499784118325202753e-01j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)  (-4.583665335802429575e-02-7.381511297297539409e-01j)  (-8.186883015918690332e-02+8.917367559690167478e-02j)  (6.281047349822351800e-01-2.094323143148230648e-01j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)  (3.238905324993849866e-01+2.952092766464280427e-01j)  (-1.489977629556553662e-01+7.763786211018203209e-02j)  (-5.662737256652559115e-01+6.775341274240396228e-01j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)  (6.244985573676275353e-02-7.707272692245700219e-01j)  (-8.104228147515836478e-02+8.219908722590460459e-02j)  (5.304713083174685817e-01-3.276509315847744297e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)  (2.128553852510696731e-01+3.164510206585592345e-01j)  (-1.491055342314515642e-01+8.465295356333886467e-02j)  (-4.570523529744867086e-01+7.850196758868309699e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)  (1.750921447648434437e-01-7.804322593793908691e-01j)  (-8.165592148595089694e-02+7.521000839732122634e-02j)  (4.107643558272734419e-01-4.233398513024417831e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)  (9.981264985783021293e-02+3.145161337373287846e-01j)  (-1.477762166255273957e-01+9.154175791316757071e-02j)  (-3.281374114544582388e-01+8.678854552341690454e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)  (2.873360078568272247e-01-7.668783220671183676e-01j)  (-8.368687424567573807e-02+6.849450794994195457e-02j)  (2.740085863024585011e-01-4.925037594195390556e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)  (-1.044131508463785538e-02+2.894869767407055594e-01j)  (-1.450651788249832375e-01+9.801269341498836107e-02j)  (-1.849919519956765290e-01+9.226135941275868113e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)  (3.944301063008666119e-01-7.306395402763624647e-01j)  (-8.704922825196546865e-02+6.233680483741351613e-02j)  (1.259924412362435353e-01-5.322153737032923049e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)  (-1.132391186332227795e-01+2.424231178454858138e-01j)  (-1.410871882953637912e-01+1.037918216755716466e-01j)  (-3.367579462159819847e-02+9.468872843062067224e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)  (4.918407755965374384e-01-6.732500226229243268e-01j)  (-9.160064283684665742e-02+5.699757667380131454e-02j)  (-2.701803634001235035e-02-5.407935593989841028e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)  (-2.042289799197170019e-01+1.753169305586841642e-01j)  (-1.360106470116017596e-01+1.086344924986433341e-01j)  (1.194053317862271424e-01+9.396789380623099541e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)  (5.754442895531545199e-01-5.971392633098486780e-01j)  (-9.714844107891842939e-02+5.270285121439965970e-02j)  (-1.785453905208131131e-01-5.178751726140063960e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)  (-2.795589874834616406e-01+9.100924888285159831e-02j)  (-1.300504622971257740e-01+1.123356990959167717e-01j)  (2.677709805420946387e-01+9.012937093003213773e-01j)
