# dt, b0, b1, b2
 (3.900000000000000000e+01+0.000000000000000000e+00j)  (-4.758818487892635951e-01-8.619400297213735129e-01j)  (-1.629706271406640150e-01+1.728472642783661709e-02j)  (5.955883722472154335e-02+1.379856877417790124e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)  (-1.298612969998103328e-01-2.567850427417948111e-01j)  (-3.566486329042194425e-01-5.865619364469771418e-02j)  (-8.242690393642179147e-01+3.273212971711719210e-01j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)  (-4.117903718025018867e-01-8.943262392991864207e-01j)  (-1.561857800767081639e-01-3.042904816699359104e-03j)  (2.261568093943359253e-02-7.546212747961389411e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)  (-1.969444656272184568e-01-2.311641044281926294e-01j)  (-3.613062675070849994e-01-3.773842173654964188e-02j)  (-7.783391620743775885e-01+4.123078553093332821e-01j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)  (-3.424273648789580293e-01-9.129100296468457554e-01j)  (-1.537047824453943723e-01-2.432884835811775434e-02j)  (-3.181353225627216175e-02-1.552727122596150588e-01j)
 (4.400000000000000000e+01+0.000000000000000000e+00j)  (-2.678512649881139018e-01-2.198146640210172365e-01j)  (-3.615843010493647869e-01-1.631018244713386064e-02j)  (-7.159881888125316785e-01+4.860955563531486057e-01j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)  (-2.707292008998767874e-01-9.169046854757928466e-01j)  (-1.556326633463262776e-01-4.567199753828621311e-02j)  (-1.014246279520801541e-01-2.222545310469541402e-01j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)  (-3.395799681970127493e-01-2.232171820785315841e-01j)  (-3.574709634220389343e-01+4.721393700617959426e-03j)  (-6.398556491366815813e-01+5.455607150137867789e-01j)
 (4.700000000000000000e+01+0.000000000000000000e+00j)  (-1.997311079166816661e-01-9.061410993674352543e-01j)  (-1.618878089993813774e-01-6.616882398908534302e-02j)  (-1.832707308220448417e-01-2.735720147833004545e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)  (-4.090940543726522827e-01-2.412276183955068820e-01j)  (-3.491403862493834276e-01+2.446596828873008264e-02j)  (-5.531644933599796365e-01+5.881859681172023624e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)  (-1.324386775855465048e-01-8.810749306675221826e-01j)  (-1.722054177346392101e-01-8.495162707279101111e-02j)  (-2.738870159174833785e-01-3.070527191894639185e-01j)
 (5.000000000000000000e+01+0.000000000000000000e+00j)  (-4.734507549332576670e-01-2.730835297168733300e-01j)  (-3.369452313028529211e-01+4.208768606893534964e-02j)  (-4.595846540611709941e-01+6.121668431812814504e-01j)
 (5.100000000000000000e+01+0.000000000000000000e+00j)  (-7.170062821185579915e-02-8.427673158704430678e-01j)  (-1.861487099510812926e-01-1.012252666123052425e-01j)  (-3.694373865356057052e-01-3.212792917482498734e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)  (-5.299256310369372391e-01-3.174363465635807180e-01j)  (-3.214017611243401573e-01+5.684055956886211597e-02j)  (-3.630776853097274492e-01+6.164881478963190053e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)  (-2.008820877905881028e-02-7.928399470888335410e-01j)  (-2.031274184882100320e-01-1.143008238893848255e-01j)  (-4.658768692889752039e-01-3.156494730751854827e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)  (-5.761279083787670396e-01-3.724084627825327010e-01j)  (-3.031679838703175700e-01+6.810004928845785066e-02j)  (-2.677290565578160919e-01+6.009669466812300742e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)  (2.021365079875269560e-02-7.334064202901314777e-01j)  (-2.224227766500865011e-01-1.236247659258832843e-01j)  (-5.591228516381577807e-01-2.904015926143234116e-01j)
 (5.600000000000000000e+01+0.000000000000000000e+00j)  (-6.101016868290537465e-01-4.356727210250365689e-01j)  (-2.830157975801865788e-01+7.538950258915474989e-02j)  (-1.775752007709062441e-01+5.662603049712372494e-01j)
 (5.700000000000000000e+01+0.000000000000000000e+00j)  (4.749883521923949081e-02-6.669827595636754758e-01j)  (-2.432179460533460680e-01-1.288023784244120562e-01j)  (-6.452279128181004353e-01-2.466044793392387913e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)  (-6.304087403629891062e-01-5.045509292619798636e-01j)  (-2.617983130971113792e-01+7.840033202728539929e-02j)  (-9.643263844050609102e-02+5.138374733948498641e-01j)
 (5.900000000000000000e+01+0.000000000000000000e+00j)  (6.061226947705449647e-02-5.963809052316003667e-01j)  (-2.646325961845688579e-01-1.296144753720713250e-01j)  (-7.205469316351899023e-01-1.861122145737298117e-01j)
 (6.000000000000000000e+01+0.000000000000000000e+00j)  (-6.361894020782909998e-01-5.761272377955656276e-01j)  (-2.404137389735727381e-01+7.700507891407300243e-02j)  (-2.773641124242336511e-02+4.459176893788577289e-01j)
 (6.100000000000000000e+01+0.000000000000000000e+00j)  (5.899881713214697593e-02-5.245896748152444333e-01j)  (-2.857601717962871546e-01-1.260266779326488507e-01j)  (-7.818913968915195412e-01-1.114856423996892221e-01j)
 (6.200000000000000000e+01+0.000000000000000000e+00j)  (-6.271989568299644047e-01-6.473715771314039191e-01j)  (-2.197673572369593376e-01+7.126280907704789225e-02j)  (2.560533500417798078e-02+3.653762292518192289e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)  (4.272678113044077464e-02-4.546482361860536003e-01j)  (-3.057062704854734969e-01-1.181908698201305230e-01j)  (-8.266643879490551683e-01-2.588396038472713656e-02j)
 (6.400000000000000000e+01+0.000000000000000000e+00j)  (-6.038180008578307723e-01-7.152679311645231408e-01j)  (-2.007331997108154353e-01+6.141661240193536236e-02j)  (6.133446207742008355e-02+2.756226879812154751e-01j)
 (6.500000000000000000e+01+0.000000000000000000e+00j)  (1.248501230694894736e-02-3.895174492140838218e-01j)  (-3.236265058006871920e-01-1.064387675425638585e-01j)  (-8.529705112459547989e-01+6.706902003611861507e-02j)
 (6.600000000000000000e+01+0.000000000000000000e+00j)  (-5.670363298483674930e-01-7.769420154375381582e-01j)  (-1.841170472638798405e-01+4.788331200789336384e-02j)  (7.793843405272550540e-02+1.804566393783887668e-01j)
 (6.700000000000000000e+01+0.000000000000000000e+00j)  (-3.044625202174080017e-02-3.319545224616711754e-01j)  (-3.387622530031916268e-01-9.126787770982594528e-02j)  (-8.596961387766436369e-01+1.634382818697068807e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)  (-5.184110375042633168e-01-8.297829554141563646e-01j)  (-1.706223183550749090e-01+3.123581870190601795e-02j)  (7.471434811212027127e-02+8.390678716784952251e-02j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)  (-8.424958487365065418e-02-2.843962911321918918e-01j)  (-3.504727642420131795e-01-7.332043588040365600e-02j)  (-8.465565517671518325e-01+2.591441852678220692e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)  (-4.600005984522060887e-01-8.715538137116274342e-01j)  (-1.608202909287270999e-01+1.217887770844733840e-02j)  (5.179869082017128645e-02-9.939583795055875401e-03j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)  (-1.466473074901077644e-01-2.488560575167340638e-01j)  (-3.582622935979283274e-01-5.335621853765863676e-02j)  (-8.141079937927907517e-01+3.501351726095023875e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)  (-3.942777259844969517e-01-9.004862872968016907e-01j)  (-1.551259182689095073e-01-8.480765601791711433e-03j)  (1.016156018174117076e-02-9.710963624560030316e-02j)
 (7.300000000000000000e+01+0.000000000000000000e+00j)  (-2.149979112533473291e-01-2.268383610349485324e-01j)  (-3.618010837006492286e-01-3.222037915749527415e-02j)  (-7.637241230886526733e-01+4.325592847666937524e-01j)
 (7.400000000000000000e+01+0.000000000000000000e+00j)  (-3.240246936638649933e-01-9.153555657903138520e-01j)  (-1.537802626103179360e-01-2.986851799757988049e-02j)  (-4.843440191833887215e-02-1.739131642739104311e-01j)
 (7.500000000000000000e+01+0.000000000000000000e+00j)  (-2.864078817640997587e-01-2.192752859450735892e-01j)  (-3.609393254840607135e-01-1.080766997646936435e-02j)  (-6.975378609070266300e-01+5.029272276842933209e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)  (-2.522155521850677484e-01-9.155321818713443305e-01j)  (-1.568402901509097502e-01-5.107896290441418102e-02j)  (-1.215086283637783759e-01-2.370988123391968294e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)  (-3.578541911843571843e-01-2.264870030352214014e-01j)  (-3.557135001154236309e-01+9.975435924999829715e-03j)  (-6.183510976791473102e-01+5.582600861096814748e-01j)
 (7.800000000000000000e+01+0.000000000000000000e+00j)  (-1.818902276559385134e-01-9.010086587782386580e-01j)  (-1.641764594782732511e-01-7.121418977910955184e-02j)  (-2.059676376812415721e-01-2.839917162495441683e-01j)
 (7.900000000000000000e+01+0.000000000000000000e+00j)  (-4.263122733259658292e-01-2.481682157009040546e-01j)  (-3.463448346230272312e-01+2.924911872270672883e-02j)  (-5.295160794279601957e-01+5.962154312449983173e-01j)
